,pokedex_number_x,pokedex_number_y,Winner_number
10374,709,127,127
10375,5,234,234
10376,12,234,234
10377,13,234,234
10378,26,234,26
10379,48,234,234
10380,49,234,49
10381,64,234,64
10382,78,234,78
10383,91,234,234
10384,92,234,234
10385,99,234,234
10386,101,234,101
10387,124,234,124
10388,131,234,234
10389,139,234,234
10390,163,234,234
10391,187,234,234
10392,189,234,189
10393,192,234,234
10394,214,234,234
10395,222,234,234
10396,245,234,234
10397,256,234,234
10398,260,234,234
10399,269,234,234
10400,275,234,234
10401,290,234,234
10402,313,234,234
10403,317,234,234
10404,340,234,234
10405,346,234,234
10406,346,234,234
10407,363,234,234
10408,373,234,373
10409,375,234,234
10410,376,234,234
10411,381,234,381
10412,395,234,234
10413,417,234,417
10414,436,234,234
10415,447,234,234
10416,461,234,461
10417,466,234,466
10418,478,234,234
10419,480,234,480
10420,502,234,234
10421,509,234,234
10422,510,234,510
10423,511,234,234
10424,518,234,234
10425,519,234,234
10426,524,234,234
10427,530,234,530
10428,532,234,234
10429,542,234,542
10430,559,234,234
10431,564,234,234
10432,570,234,234
10433,573,234,573
10434,601,234,601
10435,602,234,234
10436,616,234,234
10437,657,234,657
10438,668,234,668
10439,679,234,234
10440,712,234,234
10441,5,644,644
10442,7,644,644
10443,10,644,644
10444,19,644,644
10445,28,644,644
10446,32,644,644
10447,32,644,644
10448,34,644,34
10449,44,644,644
10450,54,644,644
10451,66,644,644
10452,66,644,644
10453,74,644,74
10454,90,644,644
10455,97,644,644
10456,109,644,644
10457,143,644,644
10458,167,644,644
10459,171,644,644
10460,172,644,644
10461,183,644,644
10462,193,644,193
10463,208,644,208
10464,219,644,644
10465,235,644,644
10466,249,644,249
10467,249,644,249
10468,259,644,259
10469,270,644,644
10470,280,644,644
10471,294,644,644
10472,307,644,644
10473,334,644,644
10474,339,644,339
10475,339,644,339
10476,342,644,644
10477,343,644,644
10478,348,644,644
10479,365,644,644
10480,379,644,644
10481,407,644,644
10482,427,644,644
10483,429,644,429
10484,438,644,644
10485,439,644,644
10486,443,644,443
10487,483,644,644
10488,505,644,644
10489,508,644,644
10490,531,644,644
10491,541,644,644
10492,547,644,547
10493,547,644,547
10494,549,644,644
10495,560,644,644
10496,564,644,644
10497,569,644,644
10498,579,644,644
10499,582,644,644
10500,584,644,644
10501,594,644,644
10502,603,644,644
10503,637,644,637
10504,643,644,644
10505,643,644,644
10506,669,644,669
10507,671,644,671
10508,689,644,644
10509,702,644,702
10510,713,644,644
10511,715,644,715
10512,5,245,245
10513,13,245,245
10514,16,245,245
10515,22,245,22
10516,65,245,65
10517,66,245,245
10518,88,245,245
10519,99,245,245
10520,120,245,245
10521,130,245,245
10522,138,245,245
10523,140,245,245
10524,205,245,245
10525,264,245,264
10526,268,245,245
10527,274,245,245
10528,275,245,245
10529,276,245,245
10530,281,245,245
10531,289,245,289
10532,305,245,245
10533,316,245,245
10534,340,245,245
10535,364,245,245
10536,370,245,370
10537,384,245,384
10538,390,245,245
10539,402,245,245
10540,404,245,245
10541,414,245,245
10542,425,245,245
10543,445,245,445
10544,456,245,245
10545,486,245,486
10546,486,245,486
10547,512,245,512
10548,528,245,528
10549,537,245,245
10550,542,245,542
10551,553,245,553
10552,566,245,245
10553,583,245,245
10554,598,245,598
10555,627,245,245
10556,632,245,632
10557,634,245,245
10558,658,245,658
10559,664,245,245
10560,674,245,245
10561,677,245,245
10562,705,245,245
10563,5,662,662
10564,21,662,662
10565,28,662,662
10566,29,662,662
10567,64,662,64
10568,81,662,662
10569,83,662,662
10570,84,662,662
10571,87,662,662
10572,92,662,662
10573,105,662,662
10574,116,662,662
10575,131,662,662
10576,150,662,150
10577,154,662,662
10578,193,662,193
10579,222,662,222
10580,228,662,662
10581,248,662,662
10582,258,662,662
10583,263,662,662
10584,272,662,662
10585,272,662,662
10586,287,662,662
10587,295,662,662
10588,295,662,662
10589,296,662,662
10590,328,662,328
10591,351,662,662
10592,377,662,662
10593,388,662,662
10594,392,662,392
10595,400,662,662
10596,403,662,662
10597,433,662,662
10598,451,662,662
10599,459,662,662
10600,461,662,461
10601,471,662,662
10602,471,662,662
10603,479,662,479
10604,488,662,488
10605,550,662,550
10606,551,662,662
10607,561,662,561
10608,591,662,662
10609,604,662,662
10610,612,662,612
10611,625,662,662
10612,626,662,662
10613,634,662,662
10614,657,662,657
10615,663,662,663
10616,675,662,662
10617,721,662,662
10618,5,138,5
10619,6,138,6
10620,35,138,138
10621,42,138,42
10622,48,138,48
10623,51,138,51
10624,53,138,53
10625,56,138,56
10626,92,138,92
10627,98,138,98
10628,115,138,115
10629,128,138,128
10630,169,138,169
10631,190,138,190
10632,209,138,138
10633,218,138,138
10634,260,138,260
10635,293,138,138
10636,298,138,138
10637,317,138,317
10638,348,138,348
10639,351,138,351
10640,371,138,371
10641,387,138,138
10642,395,138,395
10643,410,138,138
10644,419,138,419
10645,439,138,439
10646,448,138,448
10647,449,138,138
10648,461,138,461
10649,464,138,464
10650,470,138,470
10651,471,138,471
10652,477,138,477
10653,512,138,512
10654,541,138,541
10655,550,138,550
10656,564,138,138
10657,565,138,138
10658,568,138,568
10659,606,138,606
10660,661,138,661
10661,668,138,668
10662,673,138,673
10663,689,138,689
10664,689,138,689
10665,691,138,691
10666,708,138,708
10667,713,138,138
10668,5,650,5
10669,33,650,33
10670,39,650,650
10671,45,650,45
10672,50,650,650
10673,78,650,78
10674,89,650,89
10675,107,650,107
10676,136,650,136
10677,139,650,139
10678,144,650,144
10679,149,650,149
10680,150,650,150
10681,178,650,178
10682,178,650,178
10683,179,650,650
10684,180,650,180
10685,184,650,184
10686,190,650,190
10687,191,650,650
10688,199,650,650
10689,201,650,201
10690,204,650,650
10691,206,650,206
10692,211,650,211
10693,236,650,650
10694,273,650,650
10695,278,650,650
10696,305,650,305
10697,313,650,313
10698,330,650,330
10699,351,650,351
10700,370,650,650
10701,391,650,391
10702,400,650,400
10703,400,650,400
10704,410,650,650
10705,418,650,418
10706,423,650,423
10707,425,650,425
10708,428,650,428
10709,428,650,428
10710,463,650,463
10711,464,650,464
10712,472,650,472
10713,488,650,488
10714,494,650,494
10715,518,650,650
10716,534,650,534
10717,539,650,539
10718,559,650,559
10719,560,650,560
10720,566,650,566
10721,569,650,569
10722,581,650,581
10723,584,650,584
10724,610,650,610
10725,612,650,612
10726,613,650,613
10727,618,650,650
10728,628,650,628
10729,639,650,639
10730,644,650,644
10731,662,650,662
10732,664,650,650
10733,682,650,650
10734,688,650,688
10735,715,650,715
10736,5,235,5
10737,14,235,235
10738,19,235,235
10739,21,235,235
10740,39,235,39
10741,51,235,51
10742,59,235,59
10743,69,235,69
10744,113,235,235
10745,113,235,235
10746,118,235,235
10747,159,235,235
10748,214,235,214
10749,218,235,235
10750,229,235,229
10751,231,235,231
10752,236,235,235
10753,237,235,235
10754,240,235,240
10755,244,235,244
10756,257,235,257
10757,261,235,235
10758,268,235,268
10759,273,235,235
10760,276,235,276
10761,277,235,277
10762,287,235,287
10763,296,235,296
10764,309,235,235
10765,309,235,235
10766,314,235,314
10767,342,235,235
10768,354,235,235
10769,359,235,235
10770,360,235,235
10771,371,235,235
10772,376,235,235
10773,387,235,387
10774,406,235,235
10775,409,235,409
10776,416,235,416
10777,417,235,417
10778,441,235,441
10779,466,235,466
10780,477,235,235
10781,506,235,235
10782,508,235,508
10783,551,235,235
10784,558,235,558
10785,565,235,565
10786,582,235,235
10787,596,235,596
10788,603,235,603
10789,635,235,635
10790,653,235,235
10791,657,235,657
10792,662,235,662
10793,666,235,666
10794,666,235,666
10795,690,235,690
10796,692,235,235
10797,697,235,235
10798,701,235,701
10799,715,235,715
10800,5,208,5
10801,44,208,44
10802,45,208,45
10803,48,208,48
10804,61,208,61
10805,62,208,62
10806,87,208,87
10807,118,208,118
10808,122,208,208
10809,135,208,135
10810,145,208,145
10811,147,208,147
10812,153,208,153
10813,155,208,155
10814,159,208,159
10815,188,208,188
10816,191,208,208
10817,194,208,208
10818,228,208,228
10819,237,208,237
10820,244,208,244
10821,257,208,257
10822,294,208,294
10823,332,208,332
10824,352,208,352
10825,354,208,354
10826,361,208,208
10827,362,208,362
10828,364,208,364
10829,389,208,389
10830,392,208,392
10831,415,208,415
10832,417,208,417
10833,425,208,425
10834,440,208,208
10835,441,208,441
10836,445,208,445
10837,477,208,477
10838,479,208,479
10839,483,208,483
10840,483,208,483
10841,519,208,519
10842,529,208,529
10843,534,208,534
10844,547,208,208
10845,548,208,208
10846,566,208,566
10847,568,208,208
10848,570,208,570
10849,576,208,576
10850,591,208,208
10851,599,208,208
10852,608,208,608
10853,634,208,634
10854,643,208,643
10855,652,208,652
10856,667,208,667
10857,672,208,672
10858,689,208,689
10859,701,208,701
10860,703,208,208
10861,5,707,5
10862,20,707,20
10863,49,707,49
10864,65,707,65
10865,75,707,707
10866,81,707,707
10867,118,707,707
10868,122,707,122
10869,125,707,125
10870,134,707,707
10871,139,707,707
10872,190,707,190
10873,192,707,707
10874,197,707,707
10875,208,707,707
10876,211,707,211
10877,232,707,707
10878,244,707,244
10879,251,707,251
10880,253,707,253
10881,265,707,707
10882,268,707,707
10883,270,707,707
10884,289,707,289
10885,318,707,707
10886,362,707,362
10887,374,707,707
10888,378,707,707
10889,380,707,380
10890,391,707,391
10891,396,707,707
10892,425,707,707
10893,429,707,429
10894,461,707,461
10895,467,707,467
10896,467,707,467
10897,473,707,473
10898,507,707,707
10899,529,707,707
10900,530,707,530
10901,531,707,707
10902,550,707,550
10903,564,707,707
10904,575,707,707
10905,589,707,589
10906,590,707,707
10907,628,707,628
10908,630,707,630
10909,632,707,632
10910,635,707,707
10911,635,707,707
10912,638,707,638
10913,667,707,707
10914,692,707,707
10915,717,707,717
10916,5,11,5
10917,20,11,20
10918,21,11,21
10919,26,11,26
10920,33,11,33
10921,38,11,38
10922,39,11,11
10923,43,11,11
10924,50,11,50
10925,55,11,55
10926,84,11,84
10927,84,11,84
10928,85,11,85
10929,88,11,11
10930,91,11,91
10931,98,11,98
10932,121,11,121
10933,126,11,126
10934,127,11,127
10935,150,11,150
10936,150,11,150
10937,161,11,11
10938,169,11,169
10939,180,11,180
10940,192,11,11
10941,195,11,195
10942,202,11,202
10943,219,11,11
10944,224,11,224
10945,281,11,281
10946,320,11,320
10947,332,11,332
10948,336,11,336
10949,336,11,336
10950,366,11,366
10951,380,11,380
10952,394,11,394
10953,427,11,427
10954,442,11,442
10955,445,11,445
10956,469,11,469
10957,481,11,481
10958,497,11,497
10959,501,11,501
10960,517,11,11
10961,537,11,537
10962,542,11,542
10963,545,11,545
10964,561,11,561
10965,563,11,11
10966,569,11,569
10967,587,11,587
10968,606,11,606
10969,616,11,11
10970,668,11,668
10971,671,11,671
10972,695,11,695
10973,696,11,696
10974,5,19,5
10975,16,19,19
10976,18,19,18
10977,34,19,34
10978,42,19,42
10979,56,19,19
10980,67,19,19
10981,68,19,19
10982,76,19,76
10983,81,19,19
10984,94,19,19
10985,106,19,106
10986,121,19,121
10987,128,19,128
10988,144,19,144
10989,145,19,145
10990,167,19,19
10991,197,19,19
10992,202,19,19
10993,203,19,203
10994,231,19,19
10995,236,19,19
10996,252,19,19
10997,265,19,19
10998,280,19,19
10999,292,19,19
11000,296,19,296
11001,335,19,335
11002,337,19,19
11003,351,19,19
11004,356,19,19
11005,360,19,19
11006,374,19,19
11007,423,19,19
11008,438,19,438
11009,466,19,466
11010,488,19,488
11011,489,19,489
11012,491,19,491
11013,491,19,491
11014,497,19,497
11015,510,19,510
11016,512,19,512
11017,527,19,19
11018,539,19,539
11019,539,19,539
11020,557,19,19
11021,582,19,19
11022,591,19,591
11023,594,19,19
11024,594,19,19
11025,621,19,19
11026,623,19,19
11027,637,19,637
11028,693,19,19
11029,707,19,707
11030,716,19,716
11031,5,119,5
11032,72,119,72
11033,72,119,72
11034,91,119,91
11035,93,119,93
11036,98,119,119
11037,106,119,106
11038,123,119,123
11039,125,119,125
11040,149,119,149
11041,154,119,154
11042,197,119,119
11043,199,119,119
11044,212,119,119
11045,241,119,241
11046,247,119,119
11047,259,119,119
11048,259,119,119
11049,273,119,119
11050,278,119,278
11051,336,119,119
11052,361,119,119
11053,369,119,119
11054,374,119,119
11055,377,119,119
11056,395,119,119
11057,424,119,424
11058,441,119,441
11059,465,119,119
11060,468,119,468
11061,470,119,470
11062,475,119,475
11063,490,119,490
11064,502,119,119
11065,532,119,119
11066,537,119,537
11067,539,119,539
11068,552,119,552
11069,570,119,119
11070,586,119,586
11071,596,119,596
11072,609,119,609
11073,628,119,628
11074,664,119,119
11075,672,119,119
11076,683,119,119
11077,687,119,687
11078,689,119,119
11079,692,119,119
11080,692,119,119
11081,721,119,721
11082,5,204,5
11083,33,204,33
11084,39,204,39
11085,92,204,204
11086,97,204,97
11087,98,204,98
11088,100,204,204
11089,102,204,204
11090,114,204,204
11091,150,204,150
11092,169,204,169
11093,181,204,181
11094,196,204,196
11095,212,204,212
11096,215,204,215
11097,219,204,219
11098,231,204,231
11099,252,204,204
11100,259,204,259
11101,264,204,264
11102,310,204,310
11103,354,204,354
11104,374,204,374
11105,381,204,381
11106,422,204,422
11107,424,204,424
11108,428,204,428
11109,437,204,437
11110,456,204,456
11111,457,204,457
11112,476,204,476
11113,486,204,486
11114,491,204,491
11115,499,204,499
11116,524,204,204
11117,543,204,204
11118,581,204,581
11119,586,204,586
11120,592,204,204
11121,592,204,204
11122,594,204,594
11123,661,204,661
11124,665,204,665
11125,666,204,666
11126,668,204,668
11127,685,204,685
11128,714,204,714
11129,5,653,5
11130,55,653,55
11131,65,653,65
11132,92,653,92
11133,119,653,119
11134,121,653,121
11135,149,653,149
11136,151,653,151
11137,155,653,155
11138,171,653,171
11139,183,653,653
11140,205,653,653
11141,205,653,653
11142,235,653,235
11143,262,653,262
11144,262,653,262
11145,268,653,653
11146,272,653,272
11147,275,653,275
11148,276,653,276
11149,278,653,278
11150,286,653,286
11151,293,653,653
11152,294,653,653
11153,295,653,295
11154,317,653,653
11155,333,653,653
11156,342,653,653
11157,347,653,347
11158,350,653,350
11159,394,653,653
11160,407,653,407
11161,409,653,653
11162,429,653,429
11163,432,653,432
11164,432,653,432
11165,490,653,490
11166,538,653,653
11167,560,653,653
11168,564,653,564
11169,568,653,568
11170,576,653,576
11171,581,653,581
11172,583,653,653
11173,591,653,653
11174,591,653,653
11175,612,653,612
11176,629,653,653
11177,669,653,653
11178,685,653,685
11179,688,653,653
11180,691,653,653
11181,697,653,697
11182,5,342,5
11183,19,342,19
11184,44,342,342
11185,69,342,342
11186,70,342,342
11187,77,342,77
11188,80,342,342
11189,83,342,83
11190,110,342,110
11191,119,342,119
11192,123,342,123
11193,167,342,342
11194,169,342,169
11195,170,342,170
11196,193,342,193
11197,251,342,251
11198,284,342,284
11199,296,342,342
11200,302,342,342
11201,310,342,310
11202,316,342,342
11203,319,342,319
11204,321,342,321
11205,321,342,321
11206,332,342,342
11207,418,342,418
11208,418,342,418
11209,442,342,342
11210,459,342,342
11211,460,342,460
11212,460,342,460
11213,498,342,342
11214,503,342,503
11215,520,342,520
11216,528,342,528
11217,541,342,342
11218,557,342,342
11219,560,342,560
11220,567,342,567
11221,569,342,569
11222,595,342,595
11223,616,342,342
11224,627,342,627
11225,631,342,631
11226,639,342,639
11227,658,342,658
11228,664,342,342
11229,665,342,342
11230,677,342,677
11231,680,342,342
11232,5,293,5
11233,13,293,13
11234,14,293,14
11235,19,293,19
11236,37,293,37
11237,80,293,80
11238,112,293,112
11239,126,293,126
11240,126,293,126
11241,137,293,137
11242,173,293,293
11243,179,293,179
11244,191,293,191
11245,199,293,199
11246,208,293,208
11247,213,293,293
11248,214,293,214
11249,226,293,226
11250,239,293,239
11251,248,293,248
11252,270,293,270
11253,305,293,305
11254,309,293,309
11255,322,293,322
11256,345,293,293
11257,351,293,351
11258,357,293,357
11259,402,293,402
11260,411,293,411
11261,441,293,441
11262,456,293,456
11263,465,293,465
11264,491,293,491
11265,505,293,505
11266,522,293,522
11267,522,293,522
11268,528,293,528
11269,549,293,549
11270,597,293,293
11271,603,293,603
11272,607,293,293
11273,616,293,293
11274,618,293,618
11275,632,293,632
11276,701,293,701
11277,704,293,704
11278,707,293,707
11279,709,293,293
11280,709,293,293
11281,712,293,293
11282,5,102,5
11283,23,102,23
11284,35,102,102
11285,38,102,38
11286,47,102,102
11287,49,102,49
11288,67,102,67
11289,98,102,98
11290,100,102,100
11291,134,102,134
11292,156,102,156
11293,170,102,170
11294,208,102,102
11295,230,102,230
11296,237,102,237
11297,247,102,247
11298,276,102,276
11299,288,102,288
11300,293,102,102
11301,296,102,102
11302,298,102,102
11303,302,102,302
11304,305,102,102
11305,309,102,309
11306,314,102,314
11307,328,102,102
11308,328,102,102
11309,331,102,102
11310,331,102,102
11311,341,102,102
11312,347,102,347
11313,397,102,397
11314,399,102,102
11315,405,102,405
11316,411,102,102
11317,414,102,414
11318,416,102,102
11319,422,102,102
11320,422,102,102
11321,458,102,458
11322,468,102,468
11323,470,102,470
11324,486,102,486
11325,500,102,500
11326,510,102,510
11327,511,102,511
11328,518,102,102
11329,526,102,102
11330,531,102,531
11331,545,102,545
11332,564,102,102
11333,575,102,575
11334,594,102,594
11335,597,102,597
11336,625,102,625
11337,635,102,635
11338,666,102,666
11339,670,102,670
11340,682,102,102
11341,693,102,693
11342,716,102,716
11343,717,102,717
11344,5,674,5
11345,32,674,32
11346,65,674,65
11347,66,674,674
11348,68,674,68
11349,77,674,77
11350,120,674,120
11351,144,674,144
11352,149,674,149
11353,149,674,149
11354,175,674,674
11355,212,674,212
11356,226,674,226
11357,239,674,239
11358,277,674,277
11359,277,674,277
11360,306,674,306
11361,307,674,307
11362,308,674,308
11363,315,674,315
11364,324,674,674
11365,325,674,325
11366,341,674,674
11367,345,674,674
11368,346,674,674
11369,357,674,357
11370,358,674,358
11371,370,674,674
11372,397,674,397
11373,422,674,674
11374,431,674,431
11375,436,674,674
11376,442,674,674
11377,449,674,674
11378,457,674,457
11379,459,674,674
11380,479,674,674
11381,532,674,674
11382,534,674,534
11383,597,674,674
11384,602,674,602
11385,603,674,674
11386,604,674,604
11387,608,674,608
11388,612,674,612
11389,661,674,661
11390,664,674,674
11391,694,674,694
11392,700,674,700
11393,721,674,721
11394,5,416,5
11395,11,416,416
11396,11,416,416
11397,20,416,20
11398,34,416,416
11399,51,416,51
11400,59,416,59
11401,75,416,416
11402,76,416,416
11403,80,416,416
11404,91,416,91
11405,96,416,96
11406,116,416,116
11407,118,416,118
11408,122,416,416
11409,122,416,416
11410,127,416,127
11411,138,416,416
11412,157,416,157
11413,187,416,187
11414,216,416,416
11415,221,416,416
11416,223,416,223
11417,231,416,416
11418,235,416,416
11419,258,416,416
11420,279,416,279
11421,312,416,312
11422,319,416,319
11423,330,416,330
11424,340,416,416
11425,341,416,416
11426,367,416,367
11427,377,416,377
11428,381,416,381
11429,411,416,416
11430,437,416,416
11431,498,416,498
11432,508,416,508
11433,516,416,516
11434,517,416,416
11435,520,416,520
11436,524,416,416
11437,539,416,539
11438,563,416,416
11439,567,416,567
11440,574,416,574
11441,579,416,416
11442,583,416,583
11443,595,416,595
11444,614,416,614
11445,634,416,634
11446,635,416,635
11447,654,416,654
11448,714,416,714
11449,5,559,5
11450,5,559,5
11451,12,559,12
11452,19,559,19
11453,62,559,62
11454,64,559,559
11455,66,559,559
