First_pokemon,Second_pokemon,Winner
Pawniard,Venipede,Pawniard
Pawniard,Unown,Pawniard
Pawniard,Diancie,Pawniard
Pawniard,Diancie,Pawniard
Pawniard,Snorunt,Pawniard
Pawniard,Mewtwo,Pawniard
Pawniard,Clefairy,Pawniard
Pawniard,Uxie,Pawniard
Wartortle,Pawniard,Pawniard
Jigglypuff,Pawniard,Pawniard
Oddish,Pawniard,Pawniard
Machamp,Pawniard,Pawniard
Geodude,Pawniard,Pawniard
Golem,Pawniard,Pawniard
Mr. Mime,Pawniard,Pawniard
Kabuto,Pawniard,Pawniard
Totodile,Pawniard,Pawniard
Mega Ampharos,Pawniard,Pawniard
Wooper,Pawniard,Pawniard
Teddiursa,Pawniard,Pawniard
Magcargo,Pawniard,Pawniard
Porygon2,Pawniard,Pawniard
Lugia,Pawniard,Pawniard
Celebi,Pawniard,Pawniard
Nincada,Pawniard,Pawniard
Aron,Pawniard,Pawniard
Wailord,Pawniard,Pawniard
Corphish,Pawniard,Pawniard
Shuppet,Pawniard,Pawniard
Gorebyss,Pawniard,Pawniard
Bidoof,Pawniard,Pawniard
Cranidos,Pawniard,Pawniard
Cherubi,Pawniard,Pawniard
Mime Jr.,Pawniard,Pawniard
Spiritomb,Pawniard,Pawniard
Patrat,Pawniard,Pawniard
Timburr,Pawniard,Pawniard
Whirlipede,Pawniard,Pawniard
Chespin,Pawniard,Pawniard
Doublade,Pawniard,Pawniard
Spritzee,Pawniard,Pawniard
Dragalge,Pawniard,Pawniard
Clawitzer,Pawniard,Pawniard
Pawniard,Slugma,Pawniard
Pawniard,Mantyke,Pawniard
Pawniard,Magcargo,Pawniard
Pawniard,Stunfisk,Pawniard
Pawniard,Mega Steelix,Pawniard
Pawniard,Grumpig,Pawniard
Pawniard,Honedge,Pawniard
Pawniard,Ferroseed,Pawniard
Pawniard,Amoonguss,Pawniard
Pawniard,Piplup,Pawniard
Pawniard,Piplup,Pawniard
Pawniard,Chingling,Pawniard
Pawniard,Probopass,Pawniard
Pawniard,Rhydon,Pawniard
Klefki,Venipede,Klefki
Klefki,Nosepass,Klefki
Klefki,Chinchou,Klefki
Klefki,Unown,Klefki
Klefki,Dwebble,Klefki
Klefki,Aurorus,Klefki
Klefki,Dragalge,Klefki
Klefki,Hippowdon,Klefki
Klefki,Snubbull,Klefki
Klefki,Makuhita,Klefki
Klefki,Mightyena,Klefki
Klefki,Seismitoad,Klefki
Graveler,Klefki,Klefki
Magnemite,Klefki,Klefki
Goldeen,Klefki,Klefki
Vaporeon,Klefki,Klefki
Omastar,Klefki,Klefki
Sunflora,Klefki,Klefki
Umbreon,Klefki,Klefki
Steelix,Klefki,Klefki
Donphan,Klefki,Klefki
Wurmple,Klefki,Klefki
Cascoon,Klefki,Klefki
Lotad,Klefki,Klefki
Mega Aggron,Klefki,Klefki
Mega Aggron,Klefki,Klefki
Carvanha,Klefki,Klefki
Beldum,Klefki,Klefki
Regice,Klefki,Klefki
Starly,Klefki,Klefki
Drifloon,Klefki,Klefki
Mega Abomasnow,Klefki,Klefki
Herdier,Klefki,Klefki
Drilbur,Klefki,Klefki
Audino,Klefki,Klefki
Tirtouga,Klefki,Klefki
Gothorita,Klefki,Klefki
Foongus,Klefki,Klefki
Hydreigon,Klefki,Klefki
Hydreigon,Klefki,Klefki
Litleo,Klefki,Klefki
Clauncher,Klefki,Klefki
Klefki,Rattata,Klefki
Klefki,Whismur,Klefki
Klefki,Tyrogue,Klefki
Klefki,Wobbuffet,Klefki
Klefki,Koffing,Klefki
Klefki,Onix,Klefki
Klefki,Croagunk,Klefki
Klefki,Slakoth,Klefki
Klefki,Castform,Klefki
Klefki,Gloom,Klefki
Klefki,Barbaracle,Klefki
Klefki,Lanturn,Klefki
Klefki,Aegislash Shield Forme,Klefki
Klefki,Seel,Klefki
Klefki,Nidoran♀,Klefki
Klefki,Silcoon,Klefki
Klefki,Silcoon,Klefki
Klefki,Ivysaur,Klefki
Klefki,Noivern,Klefki
Klefki,Marowak,Klefki
Klefki,Duskull,Klefki
Klefki,Braixen,Klefki
Klefki,Mantine,Klefki
Klefki,Mega Tyranitar,Klefki
Klefki,Rhyhorn,Klefki
Klefki,Whiscash,Klefki
Klefki,Trevenant,Klefki
Klefki,Carracosta,Klefki
Hoopa Confined,Venipede,Hoopa Confined
Hoopa Confined,Pidove,Hoopa Confined
Hoopa Confined,Palpitoad,Hoopa Confined
Hoopa Confined,Carvanha,Hoopa Confined
Hoopa Confined,Wooper,Hoopa Confined
Hoopa Confined,Magnezone,Hoopa Confined
Hoopa Confined,Roselia,Hoopa Confined
Hoopa Confined,Pumpkaboo Super Size,Hoopa Confined
Hoopa Confined,Pignite,Hoopa Confined
Hoopa Confined,Lileep,Hoopa Confined
Hoopa Confined,Noibat,Hoopa Confined
Hoopa Confined,Mantyke,Hoopa Confined
Hoopa Confined,Mantyke,Hoopa Confined
Hoopa Confined,Budew,Hoopa Confined
Rattata,Hoopa Confined,Hoopa Confined
Spearow,Hoopa Confined,Hoopa Confined
Psyduck,Hoopa Confined,Hoopa Confined
Machamp,Hoopa Confined,Hoopa Confined
Graveler,Hoopa Confined,Hoopa Confined
Krabby,Hoopa Confined,Hoopa Confined
Exeggutor,Hoopa Confined,Hoopa Confined
Hitmonlee,Hoopa Confined,Hoopa Confined
Horsea,Hoopa Confined,Hoopa Confined
Magmar,Hoopa Confined,Hoopa Confined
Lapras,Hoopa Confined,Hoopa Confined
Jolteon,Hoopa Confined,Hoopa Confined
Omastar,Hoopa Confined,Hoopa Confined
Sentret,Hoopa Confined,Hoopa Confined
Togetic,Hoopa Confined,Hoopa Confined
Bellossom,Hoopa Confined,Hoopa Confined
Snubbull,Hoopa Confined,Hoopa Confined
Scizor,Hoopa Confined,Hoopa Confined
Tyranitar,Hoopa Confined,Hoopa Confined
Combusken,Hoopa Confined,Hoopa Confined
Wurmple,Hoopa Confined,Hoopa Confined
Lombre,Hoopa Confined,Hoopa Confined
Plusle,Hoopa Confined,Hoopa Confined
Sealeo,Hoopa Confined,Hoopa Confined
Registeel,Hoopa Confined,Hoopa Confined
Kyogre,Hoopa Confined,Hoopa Confined
Deoxys Speed Forme,Hoopa Confined,Hoopa Confined
Bidoof,Hoopa Confined,Hoopa Confined
Mantyke,Hoopa Confined,Hoopa Confined
Lickilicky,Hoopa Confined,Hoopa Confined
Mega Gallade,Hoopa Confined,Hoopa Confined
Patrat,Hoopa Confined,Hoopa Confined
Munna,Hoopa Confined,Hoopa Confined
Cinccino,Hoopa Confined,Hoopa Confined
Gothorita,Hoopa Confined,Hoopa Confined
Foongus,Hoopa Confined,Hoopa Confined
Tynamo,Hoopa Confined,Hoopa Confined
Golurk,Hoopa Confined,Hoopa Confined
Litleo,Hoopa Confined,Hoopa Confined
Meowstic Male,Hoopa Confined,Hoopa Confined
Clawitzer,Hoopa Confined,Hoopa Confined
Carbink,Hoopa Confined,Hoopa Confined
Gourgeist Large Size,Hoopa Confined,Hoopa Confined
Hoopa Confined,Skrelp,Hoopa Confined
Hoopa Confined,Whiscash,Hoopa Confined
Hoopa Confined,Joltik,Hoopa Confined
Psyduck,Poochyena,Psyduck
Psyduck,Boldore,Psyduck
Psyduck,Flabébé,Psyduck
Psyduck,Flabébé,Psyduck
Psyduck,Hippowdon,Psyduck
Psyduck,Tirtouga,Psyduck
Psyduck,Koffing,Psyduck
Psyduck,Ralts,Psyduck
Psyduck,Krabby,Psyduck
Caterpie,Psyduck,Psyduck
Oddish,Psyduck,Psyduck
Machop,Psyduck,Psyduck
Igglybuff,Psyduck,Psyduck
Dunsparce,Psyduck,Psyduck
Silcoon,Psyduck,Psyduck
Armaldo,Psyduck,Psyduck
Armaldo,Psyduck,Psyduck
Shuppet,Psyduck,Psyduck
Beldum,Psyduck,Psyduck
Grotle,Psyduck,Psyduck
Kricketot,Psyduck,Psyduck
Shinx,Psyduck,Psyduck
Shieldon,Psyduck,Psyduck
Burmy,Psyduck,Psyduck
Rhyperior,Psyduck,Psyduck
Boldore,Psyduck,Psyduck
Gigalith,Psyduck,Psyduck
Gurdurr,Psyduck,Psyduck
Conkeldurr,Psyduck,Psyduck
Whirlipede,Psyduck,Psyduck
Dwebble,Psyduck,Psyduck
Carracosta,Psyduck,Psyduck
Duosion,Psyduck,Psyduck
Flabébé,Psyduck,Psyduck
Pancham,Psyduck,Psyduck
Diancie,Psyduck,Psyduck
Psyduck,Amaura,Psyduck
Psyduck,Cradily,Psyduck
Psyduck,Mantyke,Psyduck
Psyduck,Roggenrola,Psyduck
Psyduck,Camerupt,Psyduck
Psyduck,Wormadam Plant Cloak,Psyduck
Psyduck,Kakuna,Psyduck
Psyduck,Mega Ampharos,Psyduck
Psyduck,Swablu,Psyduck
Psyduck,Registeel,Psyduck
Psyduck,Nincada,Psyduck
Dodrio,Poochyena,Dodrio
Dodrio,Kecleon,Dodrio
Dodrio,Golett,Dodrio
Dodrio,Slowking,Dodrio
Dodrio,Donphan,Dodrio
Dodrio,Raticate,Dodrio
Dodrio,Pansear,Dodrio
Dodrio,Diancie,Dodrio
Dodrio,Scatterbug,Dodrio
Dodrio,Heatmor,Dodrio
Dodrio,Wurmple,Dodrio
Dodrio,Lapras,Dodrio
Dodrio,Cyndaquil,Dodrio
Dodrio,Flabébé,Dodrio
Dodrio,Tyrunt,Dodrio
Dodrio,Shinx,Dodrio
Dodrio,Lickilicky,Dodrio
Dodrio,Weedle,Dodrio
Mega Venusaur,Dodrio,Dodrio
Squirtle,Dodrio,Dodrio
Raticate,Dodrio,Dodrio
Spearow,Dodrio,Dodrio
Nidoking,Dodrio,Dodrio
Vulpix,Dodrio,Dodrio
Venomoth,Dodrio,Dodrio
Arcanine,Dodrio,Dodrio
Poliwrath,Dodrio,Dodrio
Weepinbell,Dodrio,Dodrio
Shellder,Dodrio,Dodrio
Hitmonlee,Dodrio,Dodrio
Mega Kangaskhan,Dodrio,Dodrio
Mew,Dodrio,Dodrio
Chikorita,Dodrio,Dodrio
Typhlosion,Dodrio,Dodrio
Skiploom,Dodrio,Dodrio
Quagsire,Dodrio,Dodrio
Forretress,Dodrio,Dodrio
Granbull,Dodrio,Dodrio
Qwilfish,Dodrio,Dodrio
Mega Heracross,Dodrio,Dodrio
Slugma,Dodrio,Dodrio
Piloswine,Dodrio,Dodrio
Houndour,Dodrio,Dodrio
Pupitar,Dodrio,Dodrio
Wurmple,Dodrio,Dodrio
Ludicolo,Dodrio,Dodrio
Mega Gardevoir,Dodrio,Dodrio
Vigoroth,Dodrio,Dodrio
Shedinja,Dodrio,Dodrio
Wailord,Dodrio,Dodrio
Spinda,Dodrio,Dodrio
Piplup,Dodrio,Dodrio
Shinx,Dodrio,Dodrio
Shieldon,Dodrio,Dodrio
Bastiodon,Dodrio,Dodrio
Pachirisu,Dodrio,Dodrio
Bronzor,Dodrio,Dodrio
Gible,Dodrio,Dodrio
Hippowdon,Dodrio,Dodrio
Mamoswine,Dodrio,Dodrio
Giratina Altered Forme,Dodrio,Dodrio
Pignite,Dodrio,Dodrio
Oshawott,Dodrio,Dodrio
Musharna,Dodrio,Dodrio
Excadrill,Dodrio,Dodrio
Excadrill,Dodrio,Dodrio
Sandile,Dodrio,Dodrio
Archen,Dodrio,Dodrio
Duosion,Dodrio,Dodrio
Joltik,Dodrio,Dodrio
Rufflet,Dodrio,Dodrio
Rufflet,Dodrio,Dodrio
Mandibuzz,Dodrio,Dodrio
Heatmor,Dodrio,Dodrio
Kyurem Black Kyurem,Dodrio,Dodrio
Kyurem White Kyurem,Dodrio,Dodrio
Braixen,Dodrio,Dodrio
Fletchling,Dodrio,Dodrio
Fletchling,Dodrio,Dodrio
Spewpa,Dodrio,Dodrio
Spewpa,Dodrio,Dodrio
Goomy,Dodrio,Dodrio
Goodra,Dodrio,Dodrio
Gourgeist Average Size,Dodrio,Dodrio
Dodrio,Magnezone,Dodrio
Dodrio,Staravia,Dodrio
Dodrio,Skarmory,Dodrio
Dodrio,Ho-oh,Dodrio
Dodrio,Cascoon,Dodrio
Dodrio,Metapod,Dodrio
Dodrio,Trapinch,Dodrio
Dodrio,Pelipper,Dodrio
Dodrio,Pignite,Dodrio
Dodrio,Hitmontop,Dodrio
Dodrio,Minun,Dodrio
Dodrio,Frillish,Dodrio
Dodrio,Spearow,Dodrio
Dodrio,Mega Slowbro,Dodrio
Dodrio,Roserade,Dodrio
Dodrio,Graveler,Dodrio
Dodrio,Rotom,Dodrio
Dodrio,Sawsbuck,Dodrio
Dodrio,Tympole,Dodrio
Dodrio,Clefairy,Dodrio
Dodrio,Clefairy,Dodrio
Dodrio,Sylveon,Dodrio
Dodrio,Gloom,Dodrio
Dodrio,Deino,Dodrio
Dodrio,Skuntank,Dodrio
Dodrio,Stunfisk,Dodrio
Dodrio,Cacnea,Dodrio
Dodrio,Cacnea,Dodrio
Dodrio,Mega Camerupt,Dodrio
Dodrio,Camerupt,Dodrio
Dodrio,Wormadam Plant Cloak,Dodrio
Dodrio,Amoonguss,Dodrio
Dodrio,Kakuna,Dodrio
Dodrio,Slowpoke,Dodrio
Dodrio,Slowpoke,Dodrio
Dodrio,Poliwhirl,Dodrio
Dodrio,Poliwhirl,Dodrio
Haunter,Poochyena,Haunter
Haunter,Carnivine,Haunter
Haunter,Zorua,Haunter
Haunter,Unown,Haunter
Ivysaur,Haunter,Haunter
Squirtle,Haunter,Haunter
Nidoran♀,Haunter,Haunter
Oddish,Haunter,Haunter
Gloom,Haunter,Haunter
,Haunter,Haunter
Machoke,Haunter,Haunter
Bellsprout,Haunter,Haunter
Shellder,Haunter,Haunter
Omastar,Haunter,Haunter
Natu,Haunter,Haunter
Misdreavus,Haunter,Haunter
Snubbull,Haunter,Haunter
Octillery,Haunter,Haunter
Miltank,Haunter,Haunter
Seedot,Haunter,Haunter
Ralts,Haunter,Haunter
Shroomish,Haunter,Haunter
Shroomish,Haunter,Haunter
Swalot,Haunter,Haunter
Cacturne,Haunter,Haunter
Zangoose,Haunter,Haunter
Anorith,Haunter,Haunter
Spheal,Haunter,Haunter
Shelgon,Haunter,Haunter
Primal Groudon,Haunter,Haunter
Piplup,Haunter,Haunter
Mega Lopunny,Haunter,Haunter
Bronzor,Haunter,Haunter
Bronzor,Haunter,Haunter
Toxicroak,Haunter,Haunter
Porygon-Z,Haunter,Haunter
Rotom,Haunter,Haunter
Uxie,Haunter,Haunter
Unfezant,Haunter,Haunter
Throh,Haunter,Haunter
Cottonee,Haunter,Haunter
Darmanitan Zen Mode,Haunter,Haunter
Vanillish,Haunter,Haunter
Meloetta Aria Forme,Haunter,Haunter
Meloetta Aria Forme,Haunter,Haunter
Volcanion,Haunter,Haunter
Haunter,Carvanha,Haunter
Haunter,Walrein,Haunter
Haunter,Walrein,Haunter
Haunter,Anorith,Haunter
Haunter,Giratina Origin Forme,Haunter
Haunter,Seaking,Haunter
Haunter,Tyrogue,Haunter
Haunter,Hoopa Unbound,Haunter
Haunter,Squirtle,Haunter
Haunter,Ralts,Haunter
Haunter,Kricketune,Haunter
Haunter,Tympole,Haunter
Haunter,Articuno,Haunter
Haunter,Binacle,Haunter
Haunter,Gourgeist Average Size,Haunter
Haunter,Golbat,Haunter
Haunter,Mega Heracross,Haunter
Haunter,Seadra,Haunter
Haunter,Sunflora,Haunter
Haunter,Pumpkaboo Large Size,Haunter
Haunter,Beautifly,Haunter
Haunter,Blitzle,Haunter
Haunter,Reuniclus,Haunter
Haunter,Sealeo,Haunter
Haunter,Altaria,Haunter
Haunter,Cubchoo,Haunter
Haunter,Skorupi,Haunter
Haunter,Chandelure,Haunter
Haunter,Togekiss,Haunter
Haunter,Nincada,Haunter
Haunter,Gyarados,Haunter
Gengar,Poochyena,Gengar
Gengar,Venonat,Gengar
Gengar,Gabite,Gengar
Gengar,Tropius,Gengar
Gengar,Gothitelle,Gengar
Gengar,Simisage,Gengar
Gengar,Pansear,Gengar
Gengar,Houndoom,Gengar
Gengar,Litwick,Gengar
Gengar,Pumpkaboo Average Size,Gengar
Gengar,Electivire,Gengar
Gengar,Shuppet,Gengar
Gengar,Cryogonal,Gengar
Gengar,Anorith,Gengar
Gengar,Snivy,Gengar
Gengar,,Gengar
Gengar,Feebas,Gengar
Gengar,Milotic,Gengar
Gengar,Seismitoad,Gengar
Gengar,Aegislash Blade Forme,Gengar
Gengar,Cascoon,Gengar
Gengar,Ralts,Gengar
Gengar,Wynaut,Gengar
Gengar,Hitmontop,Gengar
Gengar,Clawitzer,Gengar
Gengar,Kyurem White Kyurem,Gengar
Gengar,Natu,Gengar
Gengar,Mandibuzz,Gengar
Gengar,Spewpa,Gengar
Wartortle,Gengar,Gengar
Nidorina,Gengar,Gengar
Golbat,Gengar,Gengar
Staryu,Gengar,Gengar
Jynx,Gengar,Gengar
Furret,Gengar,Gengar
Xatu,Gengar,Gengar
Pineco,Gengar,Gengar
Mega Scizor,Gengar,Gengar
Heracross,Gengar,Gengar
Delibird,Gengar,Gengar
Phanpy,Gengar,Gengar
Phanpy,Gengar,Gengar
Smeargle,Gengar,Gengar
Shedinja,Gengar,Gengar
Loudred,Gengar,Gengar
Azurill,Gengar,Gengar
Azurill,Gengar,Gengar
Roselia,Gengar,Gengar
Spinda,Gengar,Gengar
Castform,Gengar,Gengar
Duskull,Gengar,Gengar
Duskull,Gengar,Gengar
Tropius,Gengar,Gengar
Absol,Gengar,Gengar
Wynaut,Gengar,Gengar
Gorebyss,Gengar,Gengar
Luvdisc,Gengar,Gengar
Regice,Gengar,Gengar
Purugly,Gengar,Gengar
Gabite,Gengar,Gengar
Riolu,Gengar,Gengar
Hippowdon,Gengar,Gengar
Snover,Gengar,Gengar
Simisage,Gengar,Gengar
Roggenrola,Gengar,Gengar
Sigilyph,Gengar,Gengar
Zorua,Gengar,Gengar
Minccino,Gengar,Gengar
Eelektross,Gengar,Gengar
Stunfisk,Gengar,Gengar
Vullaby,Gengar,Gengar
Genesect,Gengar,Gengar
Zygarde Half Forme,Gengar,Gengar
Gengar,Seedot,Gengar
Gengar,Lairon,Gengar
Gengar,Shroomish,Gengar
Gengar,Dewgong,Gengar
Gengar,Marowak,Gengar
Gengar,Marowak,Gengar
Gengar,Wartortle,Gengar
Gengar,Altaria,Gengar
Gengar,Mudkip,Gengar
Gengar,Honedge,Gengar
Gengar,Clamperl,Gengar
Gengar,Skorupi,Gengar
Gengar,Charizard,Gengar
Gengar,Woobat,Gengar
Gengar,Rampardos,Gengar
Exeggutor,Poochyena,Exeggutor
Bulbasaur,Exeggutor,Exeggutor
Weedle,Exeggutor,Exeggutor
Muk,Exeggutor,Exeggutor
Exeggcute,Exeggutor,Exeggutor
Koffing,Exeggutor,Exeggutor
Ampharos,Exeggutor,Exeggutor
Azumarill,Exeggutor,Exeggutor
Teddiursa,Exeggutor,Exeggutor
Piloswine,Exeggutor,Exeggutor
Whismur,Exeggutor,Exeggutor
Bronzor,Exeggutor,Exeggutor
Bonsly,Exeggutor,Exeggutor
Carnivine,Exeggutor,Exeggutor
Gigalith,Exeggutor,Exeggutor
Whirlipede,Exeggutor,Exeggutor
Carracosta,Exeggutor,Exeggutor
Ferroseed,Exeggutor,Exeggutor
Shelmet,Exeggutor,Exeggutor
Binacle,Exeggutor,Exeggutor
Exeggutor,Tropius,Exeggutor
Exeggutor,Crustle,Exeggutor
Exeggutor,Elgyem,Exeggutor
Exeggutor,Scraggy,Exeggutor
Exeggutor,Tentacruel,Exeggutor
Exeggutor,Magikarp,Exeggutor
Exeggutor,Marill,Exeggutor
Exeggutor,Burmy,Exeggutor
Exeggutor,Hippopotas,Exeggutor
Exeggutor,Nidoran♀,Exeggutor
Exeggutor,Huntail,Exeggutor
Exeggutor,Kakuna,Exeggutor
Exeggutor,Registeel,Exeggutor
Exeggutor,Luvdisc,Exeggutor
Exeggutor,Conkeldurr,Exeggutor
Exeggutor,Druddigon,Exeggutor
Exeggutor,Aron,Exeggutor
Koffing,Poochyena,Poochyena
Mewtwo,Poochyena,Poochyena
Wooper,Poochyena,Poochyena
Wobbuffet,Poochyena,Poochyena
Silcoon,Poochyena,Poochyena
Sableye,Poochyena,Poochyena
Mega Sableye,Poochyena,Poochyena
Spheal,Poochyena,Poochyena
Clamperl,Poochyena,Poochyena
Bonsly,Poochyena,Poochyena
Froslass,Poochyena,Poochyena
Roggenrola,Poochyena,Poochyena
Woobat,Poochyena,Poochyena
Amoonguss,Poochyena,Poochyena
Poochyena,Chimecho,Poochyena
Poochyena,Beheeyem,Poochyena
Poochyena,Happiny,Poochyena
Poochyena,Bronzor,Poochyena
Poochyena,Deoxys Speed Forme,Poochyena
Poochyena,Gastly,Poochyena
Poochyena,Seedot,Poochyena
Poochyena,Sunflora,Poochyena
Poochyena,Sudowoodo,Poochyena
Poochyena,Amoonguss,Poochyena
Poochyena,Munna,Poochyena
Poochyena,Aron,Poochyena
Poochyena,Alakazam,Poochyena
Rhydon,Poochyena,Rhydon
Rhydon,Electrike,Rhydon
Rhydon,Scatterbug,Rhydon
Rhydon,Fletchling,Rhydon
Rhydon,Snubbull,Rhydon
Rhydon,Lampent,Rhydon
Rhydon,Bronzor,Rhydon
Rhydon,Linoone,Rhydon
Rhydon,Whismur,Rhydon
Rhydon,Gastrodon,Rhydon
Rhydon,Pelipper,Rhydon
Rhydon,Magikarp,Rhydon
Rhydon,Garbodor,Rhydon
Rhydon,Electabuzz,Rhydon
Rhydon,Trubbish,Rhydon
Rhydon,Fan Rotom,Rhydon
Rhydon,Roggenrola,Rhydon
Rhydon,Mega Camerupt,Rhydon
Rhydon,Litleo,Rhydon
Rhydon,Dedenne,Rhydon
Vulpix,Rhydon,Rhydon
Electabuzz,Rhydon,Rhydon
Zapdos,Rhydon,Rhydon
Sentret,Rhydon,Rhydon
Flaaffy,Rhydon,Rhydon
Marill,Rhydon,Rhydon
Murkrow,Rhydon,Rhydon
Magcargo,Rhydon,Rhydon
Whismur,Rhydon,Rhydon
Manectric,Rhydon,Rhydon
Numel,Rhydon,Rhydon
Mega Camerupt,Rhydon,Rhydon
Lunatone,Rhydon,Rhydon
Spheal,Rhydon,Rhydon
Staravia,Rhydon,Rhydon
Kricketot,Rhydon,Rhydon
Skorupi,Rhydon,Rhydon
Probopass,Rhydon,Rhydon
Fan Rotom,Rhydon,Rhydon
Cresselia,Rhydon,Rhydon
Munna,Rhydon,Rhydon
Boldore,Rhydon,Rhydon
Boldore,Rhydon,Rhydon
Swoobat,Rhydon,Rhydon
Trubbish,Rhydon,Rhydon
Klinklang,Rhydon,Rhydon
Skrelp,Rhydon,Rhydon
Rhydon,Zigzagoon,Rhydon
Chansey,Poochyena,Chansey
Chansey,Tepig,Chansey
Chansey,Unown,Chansey
Chansey,Tyrogue,Chansey
Chansey,Squirtle,Chansey
Chansey,Gloom,Chansey
Chansey,Seedot,Chansey
Chansey,Shroomish,Chansey
Chansey,Larvitar,Chansey
Chansey,Chikorita,Chansey
Chansey,Cubchoo,Chansey
Chansey,Mega Ampharos,Chansey
Nidoran♀,Chansey,Chansey
Dusknoir,Chansey,Chansey
Giratina Altered Forme,Chansey,Chansey
Electabuzz,Poochyena,Electabuzz
Electabuzz,Nosepass,Electabuzz
Electabuzz,Nosepass,Electabuzz
Electabuzz,Phantump,Electabuzz
Electabuzz,Dragonite,Electabuzz
Electabuzz,Dragonair,Electabuzz
Electabuzz,Breloom,Electabuzz
Electabuzz,Toxicroak,Electabuzz
Electabuzz,Tangela,Electabuzz
Electabuzz,Dragalge,Electabuzz
Electabuzz,Machop,Electabuzz
Electabuzz,Wormadam Sandy Cloak,Electabuzz
Electabuzz,Numel,Electabuzz
Electabuzz,Rufflet,Electabuzz
Electabuzz,Eelektross,Electabuzz
Electabuzz,Klefki,Electabuzz
Electabuzz,Basculin,Electabuzz
Electabuzz,Basculin,Electabuzz
Electabuzz,Seaking,Electabuzz
Electabuzz,Pinsir,Electabuzz
Electabuzz,Bellossom,Electabuzz
Electabuzz,Horsea,Electabuzz
Electabuzz,Aromatisse,Electabuzz
Electabuzz,Ralts,Electabuzz
Electabuzz,Medicham,Electabuzz
Mega Charizard Y,Electabuzz,Electabuzz
Butterfree,Electabuzz,Electabuzz
Pidgey,Electabuzz,Electabuzz
Nidoqueen,Electabuzz,Electabuzz
Mankey,Electabuzz,Electabuzz
Arcanine,Electabuzz,Electabuzz
Doduo,Electabuzz,Electabuzz
Lickitung,Electabuzz,Electabuzz
Horsea,Electabuzz,Electabuzz
Mr. Mime,Electabuzz,Electabuzz
Flareon,Electabuzz,Electabuzz
Omanyte,Electabuzz,Electabuzz
Articuno,Electabuzz,Electabuzz
Moltres,Electabuzz,Electabuzz
Hoothoot,Electabuzz,Electabuzz
Lanturn,Electabuzz,Electabuzz
Xatu,Electabuzz,Electabuzz
Bellossom,Electabuzz,Electabuzz
Sudowoodo,Electabuzz,Electabuzz
Wobbuffet,Electabuzz,Electabuzz
Dunsparce,Electabuzz,Electabuzz
Teddiursa,Electabuzz,Electabuzz
Hitmontop,Electabuzz,Electabuzz
Smoochum,Electabuzz,Electabuzz
Miltank,Electabuzz,Electabuzz
Aron,Electabuzz,Electabuzz
Lairon,Electabuzz,Electabuzz
Aggron,Electabuzz,Electabuzz
Mega Aggron,Electabuzz,Electabuzz
Carvanha,Electabuzz,Electabuzz
Sharpedo,Electabuzz,Electabuzz
Barboach,Electabuzz,Electabuzz
Barboach,Electabuzz,Electabuzz
Anorith,Electabuzz,Electabuzz
Castform,Electabuzz,Electabuzz
Kecleon,Electabuzz,Electabuzz
Duskull,Electabuzz,Electabuzz
Walrein,Electabuzz,Electabuzz
Groudon,Electabuzz,Electabuzz
Wormadam Trash Cloak,Electabuzz,Electabuzz
Buizel,Electabuzz,Electabuzz
Mega Garchomp,Electabuzz,Electabuzz
Mesprit,Electabuzz,Electabuzz
Pignite,Electabuzz,Electabuzz
Patrat,Electabuzz,Electabuzz
Unfezant,Electabuzz,Electabuzz
Tympole,Electabuzz,Electabuzz
Whirlipede,Electabuzz,Electabuzz
Darmanitan Zen Mode,Electabuzz,Electabuzz
Klang,Electabuzz,Electabuzz
Beheeyem,Electabuzz,Electabuzz
Lampent,Electabuzz,Electabuzz
Cryogonal,Electabuzz,Electabuzz
Braviary,Electabuzz,Electabuzz
Zweilous,Electabuzz,Electabuzz
Chesnaught,Electabuzz,Electabuzz
Furfrou,Electabuzz,Electabuzz
Espurr,Electabuzz,Electabuzz
Honedge,Electabuzz,Electabuzz
Aurorus,Electabuzz,Electabuzz
Sylveon,Electabuzz,Electabuzz
Klefki,Electabuzz,Electabuzz
Gourgeist Small Size,Electabuzz,Electabuzz
Gourgeist Super Size,Electabuzz,Electabuzz
Hoopa Unbound,Electabuzz,Electabuzz
Electabuzz,Dewott,Electabuzz
Electabuzz,Articuno,Electabuzz
Electabuzz,Binacle,Electabuzz
Electabuzz,Staryu,Electabuzz
Electabuzz,Eelektrik,Electabuzz
Electabuzz,Eelektrik,Electabuzz
Electabuzz,Nidorino,Electabuzz
Electabuzz,Nidoking,Electabuzz
Electabuzz,Skuntank,Electabuzz
Electabuzz,Dusclops,Electabuzz
Electabuzz,Lairon,Electabuzz
Electabuzz,Mega Heracross,Electabuzz
Electabuzz,Sunflora,Electabuzz
Electabuzz,Sunflora,Electabuzz
Electabuzz,Pumpkaboo Large Size,Electabuzz
Electabuzz,Pumpkaboo Large Size,Electabuzz
Electabuzz,Blitzle,Electabuzz
Electabuzz,Corsola,Electabuzz
Electabuzz,Haxorus,Electabuzz
Electabuzz,Chingling,Electabuzz
Electabuzz,Slowbro,Electabuzz
Electabuzz,Joltik,Electabuzz
Electabuzz,Mesprit,Electabuzz
Electabuzz,Vigoroth,Electabuzz
Electabuzz,Carracosta,Electabuzz
Tauros,Poochyena,Tauros
Tauros,Heat Rotom,Tauros
