,name,pokedex_number,generation,type1,type2,is_legendary,attack,sp_attack,defense,sp_defense,speed,hp,height_m,weight_kg,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water
614,Cryogonal,615,5,ice,unknown,0,50,95,50,135,105,80,1.1,148.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0
615,Shelmet,616,5,bug,unknown,0,40,40,85,65,25,50,0.4,7.7,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
616,Accelgor,617,5,bug,unknown,0,70,100,40,60,145,80,0.8,25.3,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
617,Stunfisk,618,5,ground,electric,0,66,81,84,99,32,109,0.7,11.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
618,Mienfoo,619,5,fight,unknown,0,85,55,50,50,65,45,0.9,20.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0
619,Mienshao,620,5,fight,unknown,0,125,95,60,60,105,65,1.4,35.5,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0
620,Druddigon,621,5,dragon,unknown,0,120,60,90,90,48,77,1.6,139.0,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5
621,Golett,622,5,ground,ghost,0,74,35,50,50,35,59,1.0,92.0,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0
622,Golurk,623,5,ground,ghost,0,124,55,80,80,55,89,2.8,330.0,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0
623,Pawniard,624,5,dark,steel,0,85,40,70,40,60,45,0.5,10.2,1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0
624,Bisharp,625,5,dark,steel,0,125,60,100,70,70,65,1.6,70.0,1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0
625,Bouffalant,626,5,normal,unknown,0,110,40,95,95,55,95,1.6,94.6,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
626,Rufflet,627,5,normal,flying,0,83,37,50,50,60,70,0.5,10.5,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
627,Braviary,628,5,normal,flying,0,123,57,75,75,80,100,1.5,41.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
628,Vullaby,629,5,dark,flying,0,55,45,75,65,60,70,0.5,9.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0
629,Mandibuzz,630,5,dark,flying,0,65,55,105,95,80,110,1.2,39.5,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0
630,Heatmor,631,5,fire,unknown,0,97,105,66,66,65,85,1.4,58.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
631,Durant,632,5,bug,steel,0,109,48,112,48,109,58,0.3,33.0,0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0
632,Deino,633,5,dark,dragon,0,65,45,50,50,38,52,0.8,17.3,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5
633,Zweilous,634,5,dark,dragon,0,85,65,70,70,58,72,1.4,50.0,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5
634,Hydreigon,635,5,dark,dragon,0,105,125,90,90,98,92,1.8,160.0,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5
635,Larvesta,636,5,bug,fire,0,85,50,55,55,60,55,1.1,28.8,0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0
636,Volcarona,637,5,bug,fire,0,60,135,65,105,100,85,1.6,46.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0
637,Cobalion,638,5,steel,fight,1,90,90,129,72,108,91,2.1,250.0,0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0
638,Terrakion,639,5,rock,fight,1,129,72,90,90,108,91,1.9,260.0,0.5,0.5,1.0,1.0,2.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,0.5,2.0,2.0
639,Virizion,640,5,grass,fight,1,90,90,72,129,108,91,2.0,200.0,1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5
640,Tornadus,641,5,flying,unknown,1,100,110,80,90,121,79,1.5,63.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
641,Thundurus,642,5,electric,flying,1,105,145,70,80,101,79,1.5,61.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0
642,Reshiram,643,5,dragon,fire,1,120,150,100,120,90,100,3.2,330.0,0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0
643,Zekrom,644,5,dragon,electric,1,150,120,120,100,90,100,2.9,345.0,1.0,1.0,2.0,0.25,2.0,1.0,0.5,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5
644,Landorus,645,5,ground,flying,1,145,105,90,80,91,89,1.5,68.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0
645,Kyurem,646,5,dragon,ice,1,120,170,90,100,95,125,3.0,325.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5
646,Keldeo,647,5,water,fight,1,72,129,90,90,108,91,1.4,48.5,0.5,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,2.0,0.5,0.5,0.5
647,Meloetta,648,5,normal,psychic,1,128,77,90,77,128,100,0.6,6.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
648,Genesect,649,5,bug,steel,1,120,120,95,95,99,71,1.5,82.5,0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0
649,Chespin,650,6,grass,unknown,0,61,48,65,45,38,56,0.4,9.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5
650,Quilladin,651,6,grass,unknown,0,78,56,95,58,57,61,0.7,29.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5
651,Chesnaught,652,6,grass,fight,0,107,74,122,75,64,88,1.6,90.0,1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5
652,Fennekin,653,6,fire,unknown,0,45,62,40,60,60,40,0.4,9.4,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
653,Braixen,654,6,fire,unknown,0,59,90,58,70,73,59,1.0,14.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
654,Delphox,655,6,fire,psychic,0,69,114,72,100,104,75,1.5,39.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0
655,Froakie,656,6,water,unknown,0,56,62,40,44,71,41,0.3,7.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
656,Frogadier,657,6,water,unknown,0,63,83,52,56,97,54,0.6,10.9,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
657,Greninja,658,6,water,dark,0,145,153,67,71,132,72,1.5,40.0,2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5
658,Bunnelby,659,6,normal,unknown,0,36,32,38,36,57,38,0.4,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
659,Diggersby,660,6,normal,ground,0,56,50,77,77,78,85,1.0,42.4,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
660,Fletchling,661,6,normal,flying,0,50,40,43,38,62,45,0.3,1.7,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
661,Fletchinder,662,6,fire,flying,0,73,56,55,52,84,62,0.7,16.0,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0
662,Talonflame,663,6,fire,flying,0,81,74,71,69,126,78,1.2,24.5,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0
663,Scatterbug,664,6,bug,unknown,0,35,27,40,25,35,38,0.3,2.5,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
664,Spewpa,665,6,bug,unknown,0,22,27,60,30,29,45,0.3,8.4,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
665,Vivillon,666,6,bug,flying,0,52,90,50,50,89,80,1.2,17.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0
666,Litleo,667,6,fire,normal,0,50,73,58,54,72,62,0.6,13.5,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
667,Pyroar,668,6,fire,normal,0,68,109,72,66,106,86,1.5,81.5,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
668,Flabébé,669,6,fairy,unknown,0,38,61,39,79,42,44,0.1,0.1,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
669,Floette,670,6,fairy,unknown,0,65,125,67,128,92,74,0.2,0.9,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
670,Florges,671,6,fairy,unknown,0,65,112,68,154,75,78,1.1,10.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
671,Skiddo,672,6,grass,unknown,0,65,62,48,57,52,66,0.9,31.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5
672,Gogoat,673,6,grass,unknown,0,100,97,62,81,68,123,1.7,91.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5
673,Pancham,674,6,fight,unknown,0,82,46,62,48,43,67,0.6,8.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0
674,Pangoro,675,6,fight,dark,0,124,69,78,71,58,95,2.1,136.0,1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0
675,Furfrou,676,6,normal,unknown,0,80,65,60,90,102,75,1.2,28.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
676,Espurr,677,6,psychic,unknown,0,48,63,54,60,68,62,0.3,3.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
677,Meowstic,678,6,psychic,unknown,0,48,83,76,81,104,74,0.6,8.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
678,Honedge,679,6,steel,ghost,0,80,35,100,37,28,45,0.8,2.0,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0
679,Doublade,680,6,steel,ghost,0,110,45,150,49,35,59,0.8,4.5,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0
680,Aegislash,681,6,steel,ghost,0,150,150,50,50,60,60,1.7,53.0,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0
681,Spritzee,682,6,fairy,unknown,0,52,63,60,65,23,78,0.2,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
682,Aromatisse,683,6,fairy,unknown,0,72,99,72,89,29,101,0.8,15.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
683,Swirlix,684,6,fairy,unknown,0,48,59,66,57,49,62,0.4,3.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
684,Slurpuff,685,6,fairy,unknown,0,80,85,86,75,72,82,0.8,5.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
685,Inkay,686,6,dark,psychic,0,54,37,53,46,45,53,0.4,3.5,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
686,Malamar,687,6,dark,psychic,0,92,68,88,75,73,86,1.5,47.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
687,Binacle,688,6,rock,water,0,52,39,67,56,50,42,0.5,31.0,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
688,Barbaracle,689,6,rock,water,0,105,54,115,86,68,72,1.3,96.0,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
689,Skrelp,690,6,poison,water,0,60,60,60,60,30,50,0.5,7.3,0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5
690,Dragalge,691,6,poison,dragon,0,75,97,90,123,44,65,1.8,81.5,0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5
691,Clauncher,692,6,water,unknown,0,53,58,62,63,44,50,0.5,8.3,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
692,Clawitzer,693,6,water,unknown,0,73,120,88,89,59,71,1.3,35.3,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
693,Helioptile,694,6,electric,normal,0,38,61,33,43,70,44,0.5,6.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
694,Heliolisk,695,6,electric,normal,0,55,109,52,94,109,62,1.0,21.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
695,Tyrunt,696,6,rock,dragon,0,89,45,77,45,48,58,0.8,26.0,1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0
696,Tyrantrum,697,6,rock,dragon,0,121,69,119,59,71,82,2.5,270.0,1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0
697,Amaura,698,6,rock,ice,0,59,67,50,63,46,77,1.3,25.2,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0
698,Aurorus,699,6,rock,ice,0,77,99,72,92,58,123,2.7,225.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0
699,Sylveon,700,6,fairy,unknown,0,65,110,65,130,60,95,1.0,23.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
700,Hawlucha,701,6,fight,flying,0,92,74,75,63,118,78,0.8,21.5,0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
701,Dedenne,702,6,electric,fairy,0,58,81,57,67,101,67,0.2,2.2,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
702,Carbink,703,6,rock,fairy,0,50,50,150,150,50,50,0.3,5.7,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0
703,Goomy,704,6,dragon,unknown,0,50,55,35,75,40,45,0.3,2.8,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5
704,Sliggoo,705,6,dragon,unknown,0,75,83,53,113,60,68,0.8,17.5,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5
705,Goodra,706,6,dragon,unknown,0,100,110,70,150,80,90,2.0,150.5,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5
706,Klefki,707,6,steel,fairy,0,80,80,91,87,75,57,0.2,3.0,0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0
707,Phantump,708,6,ghost,grass,0,70,50,48,60,38,43,0.4,7.0,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5
708,Trevenant,709,6,ghost,grass,0,110,65,76,82,56,85,1.5,71.0,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5
709,Pumpkaboo,710,6,ghost,grass,0,66,44,70,55,41,59,0.8,15.0,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5
710,Gourgeist,711,6,ghost,grass,0,100,58,122,75,54,85,1.7,39.0,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5
711,Bergmite,712,6,ice,unknown,0,69,32,85,35,28,55,1.0,99.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0
712,Avalugg,713,6,ice,unknown,0,117,44,184,46,28,95,2.0,505.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0
713,Noibat,714,6,flying,dragon,0,30,45,35,40,55,40,0.5,8.0,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5
714,Noivern,715,6,flying,dragon,0,70,97,80,80,123,85,1.5,85.0,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5
715,Xerneas,716,6,fairy,unknown,1,131,131,95,98,99,126,3.0,215.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
716,Yveltal,717,6,dark,flying,1,131,131,95,98,99,126,5.8,203.0,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0
717,Zygarde,718,6,dragon,ground,1,100,91,121,95,85,216,5.0,284.6,1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0
718,Diancie,719,6,rock,fairy,1,160,160,110,110,110,50,0.7,8.8,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0
719,Hoopa,720,6,psychic,ghost,1,160,170,60,130,80,80,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0
720,Volcanion,721,6,fire,water,1,110,130,120,90,70,80,1.7,195.0,0.5,1.0,1.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0
721,Rowlet,722,7,grass,flying,0,55,50,55,50,42,68,0.3,1.5,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5
722,Dartrix,723,7,grass,flying,0,75,70,75,70,52,78,0.7,16.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5
723,Decidueye,724,7,grass,ghost,0,107,100,75,100,70,78,1.6,36.6,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5
724,Litten,725,7,fire,unknown,0,65,60,40,40,70,45,0.4,4.3,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
725,Torracat,726,7,fire,unknown,0,85,80,50,50,90,65,0.7,25.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
726,Incineroar,727,7,fire,dark,0,115,80,90,90,60,95,1.8,83.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0
727,Popplio,728,7,water,unknown,0,54,66,54,56,40,50,0.4,7.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
728,Brionne,729,7,water,unknown,0,69,91,69,81,50,60,0.6,17.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
729,Primarina,730,7,water,fairy,0,74,126,74,116,60,80,1.8,44.0,0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5
730,Pikipek,731,7,normal,flying,0,75,30,30,30,65,35,0.3,1.2,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
731,Trumbeak,732,7,normal,flying,0,85,40,50,50,75,55,0.6,14.8,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
732,Toucannon,733,7,normal,flying,0,120,75,75,75,60,80,1.1,26.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
733,Yungoos,734,7,normal,unknown,0,70,30,30,30,45,48,0.4,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
734,Gumshoos,735,7,normal,unknown,0,110,55,60,60,45,88,0.7,14.2,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
735,Grubbin,736,7,bug,unknown,0,62,55,45,45,46,47,0.4,4.4,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
736,Charjabug,737,7,bug,electric,0,82,55,95,75,36,57,0.5,10.5,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0
